"No.","Time","Source","Destination","Protocol","Length","Info"
"8736","3161.873029","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8737","3161.885407","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8738","3161.885407","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8739","3161.888032","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xfd9f ANY VDeLChesS-PC"
"8740","3161.888164","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8741","3161.888164","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8742","3162.148376","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"8743","3162.175694","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"8744","3162.187978","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8745","3162.240325","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8746","3162.255974","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8747","3162.300608","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8748","3162.347753","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8749","3162.347753","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8750","3162.350003","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x9e8a ANY VDeLChesS-PC"
"8751","3162.350003","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8752","3162.364646","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8753","3162.364646","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8754","3162.673955","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8755","3162.684742","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8756","3162.689527","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8757","3162.691043","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8758","3162.710405","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8759","3162.710995","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xf299 ANY VDeLChesS-PC"
"8760","3162.711841","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8761","3162.738294","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8762","3162.738633","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8763","3162.740082","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8764","3163.094968","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8765","3163.151479","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8766","3163.157090","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8767","3163.157446","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8768","3163.157446","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8769","3163.157446","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x00d1 ANY VDeLChesS-PC"
"8770","3163.172081","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8771","3163.172362","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8772","3163.174305","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8773","3163.199654","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8774","3163.620821","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8775","3163.678816","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8776","3163.682422","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8777","3163.682422","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8778","3163.682504","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xf7ea ANY VDeLChesS-PC"
"8779","3163.692031","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8780","3163.694313","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8781","3163.694313","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8782","3163.696382","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8783","3163.702573","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8784","3164.586612","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8785","3164.598809","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8786","3164.647823","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8787","3164.678031","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8788","3164.678373","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xd333 ANY VDeLChesS-PC"
"8789","3164.678373","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8790","3164.692717","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8791","3164.692717","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8792","3164.692837","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8793","3164.700281","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8794","3165.476830","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8795","3165.488462","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8796","3165.493855","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8797","3165.509464","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8798","3165.511087","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x432e ANY VDeLChesS-PC"
"8799","3165.535112","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8800","3165.536396","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8801","3165.538132","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8802","3165.587100","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8803","3165.688215","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8804","3166.016695","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8805","3166.027305","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8806","3166.070764","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8807","3166.086532","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8808","3166.086806","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x9a5b ANY VDeLChesS-PC"
"8809","3166.088498","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8810","3166.101119","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8811","3166.145084","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8812","3166.145334","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8813","3166.195846","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8814","3166.547460","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8815","3166.556970","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8816","3166.581194","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8817","3166.594140","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8818","3166.594187","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x7006 ANY VDeLChesS-PC"
"8819","3166.606286","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8820","3166.612100","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8821","3166.612100","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8822","3166.613394","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8823","3166.685636","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8824","3166.947144","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8825","3166.967520","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8826","3166.999603","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8827","3167.005411","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8828","3167.007721","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x6b24 ANY VDeLChesS-PC"
"8829","3167.007959","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8830","3167.070445","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8831","3167.072167","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8832","3167.072419","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8833","3167.191091","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8834","3167.400176","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8835","3167.454674","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8836","3167.455783","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8837","3167.458375","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8838","3167.458418","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x8c0a ANY VDeLChesS-PC"
"8839","3167.462442","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8840","3167.475820","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8841","3167.475820","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8842","3167.476170","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8843","3167.725321","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8844","3167.879164","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8845","3167.889759","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8846","3167.908990","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8847","3167.921095","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x6495 ANY VDeLChesS-PC"
"8848","3167.921114","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8849","3167.930108","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8850","3167.968909","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8851","3167.970348","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8852","3167.970348","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8853","3168.184158","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8854","3168.192337","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8855","3168.199238","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8856","3168.236475","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8857","3168.259761","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8858","3168.259808","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x1755 ANY VDeLChesS-PC"
"8859","3168.262895","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8860","3168.279431","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8861","3168.279431","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8862","3168.279869","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8863","3168.602698","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8864","3168.620370","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8865","3168.634378","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8866","3168.643816","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8867","3168.643816","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x32b1 ANY VDeLChesS-PC"
"8868","3168.644923","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8869","3168.660689","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8870","3168.661914","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8871","3168.687043","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8872","3168.719470","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8873","3169.147573","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8874","3169.166541","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8875","3169.172351","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8876","3169.187060","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8877","3169.187060","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8878","3169.187104","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8879","3169.188481","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xc444 ANY VDeLChesS-PC"
"8880","3169.211256","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8881","3169.211256","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8882","3169.211699","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8883","3169.460210","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8884","3169.469849","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8885","3169.486919","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8886","3169.501938","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8887","3169.502230","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x60d5 ANY VDeLChesS-PC"
"8888","3169.502230","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8889","3169.560722","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8890","3169.560722","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8891","3169.561921","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8892","3169.693614","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8893","3170.133970","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8894","3170.178607","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8895","3170.191423","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8896","3170.191423","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8897","3170.197960","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8898","3170.204502","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8899","3170.205643","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x4066 ANY VDeLChesS-PC"
"8900","3170.205643","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8901","3170.206014","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8902","3170.206014","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8903","3170.683471","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8904","3170.691053","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8905","3170.694942","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8906","3170.724227","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8907","3170.736552","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8908","3170.736552","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x65e8 ANY VDeLChesS-PC"
"8909","3170.744308","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8910","3170.749544","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8911","3170.749832","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8912","3170.749832","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8913","3171.195413","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8914","3171.420161","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8915","3171.439790","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8916","3171.449295","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8917","3171.458358","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8918","3171.458410","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xf2b7 ANY VDeLChesS-PC"
"8919","3171.477344","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8920","3171.478813","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8921","3171.507320","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8922","3171.509138","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8923","3171.699824","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8924","3171.896966","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8925","3171.911125","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8926","3171.915093","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8927","3171.944860","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8928","3171.962668","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8929","3171.962668","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0x211f ANY VDeLChesS-PC"
"8930","3171.971429","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8931","3171.971759","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8932","3171.972983","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8933","3172.188319","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8934","3172.642222","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8935","3172.648542","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8936","3172.650730","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8937","3172.664094","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xa518 ANY VDeLChesS-PC"
"8938","3172.664100","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8939","3172.669438","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8940","3172.669438","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8941","3172.677794","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8942","3172.677794","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8943","3172.744304","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8944","3173.001905","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8945","3173.011664","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8946","3173.013767","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8947","3173.014326","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8948","3173.015950","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xe6b1 ANY VDeLChesS-PC"
"8949","3173.015950","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8950","3173.068000","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8951","3173.068000","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8952","3173.069637","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8953","3173.197905","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8954","3173.306584","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8955","3173.382080","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8956","3173.383629","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8957","3173.387557","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8958","3173.387557","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8959","3173.387557","192.168.0.84","224.0.0.252","LLMNR","72","Standard query 0xa344 ANY VDeLChesS-PC"
"8960","3173.412014","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8961","3173.413550","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8962","3173.413550","192.168.0.84","224.0.0.251","MDNS","88","Standard query response 0x0000 A 192.168.0.84"
"8963","3173.686025","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8964","3173.891974","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"8965","3173.905038","192.168.0.84","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"8966","3173.917932","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
"8967","3173.919776","192.168.0.84","224.0.0.251","MDNS","78","Standard query 0x0000 ANY VDeLChesS-PC.local, ""QM"" question"
